,id_str,created_at,user.screen_name,user.location,retweeted_status.created_at,text,extended_tweet.full_text
1949,1186673465740410880,Tue Oct 22 15:59:36 +0000 2019,Cacerolachilena,Santiago y Valparaíso,,"Chile despertó!!! Multitudinaria marcha a esta hora por Alameda. Fiera los milicos de las calles, renuncia Piñera,… https://t.co/I2XFTtfFVG","Chile despertó!!! Multitudinaria marcha a esta hora por Alameda. Fiera los milicos de las calles, renuncia Piñera, se grita #EstoPasaEnChile #RenunciaPiñera https://t.co/y4TcwssLiu"
1958,1186673469947297792,Tue Oct 22 15:59:37 +0000 2019,keijikitsune,Chile,Tue Oct 22 14:43:27 +0000 2019,RT @AmandaCerecera: #VinadelMar | Concentración fuera del Hospital Gustavo Fricke 🙌🏻@sitiodelsuceso #renunciapiñera #FuerzaChile https://t.…,
1981,1186673476666580994,Tue Oct 22 15:59:38 +0000 2019,rakoreport,En Todos Lados y en Ninguno.,Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
1989,1186673478398889985,Tue Oct 22 15:59:39 +0000 2019,tiarabogado,"Gualeguay, Entre Ríos",Tue Oct 22 04:00:08 +0000 2019,"RT @Asdfg4417: esto fue en Coronel, Concepción
De sus casas se los llevan
#piñeraDictador https://t.co/FvayVnObox",
1995,1186673479694868480,Tue Oct 22 15:59:39 +0000 2019,Denisse15376142,,,@KarlaEnAccion me caes bien. Pero no puedes tapar toda la mierda de #PineraDictador deja q @sebastianpinera respond… https://t.co/hlH7ZnMFFo,@KarlaEnAccion me caes bien. Pero no puedes tapar toda la mierda de #PineraDictador deja q @sebastianpinera responda por su ineptitud y se haga cargo por sus ministros violentos y las muertes en manos de milicos #QueSeVayanLosMilicos
1996,1186673480005246977,Tue Oct 22 15:59:39 +0000 2019,Kiddo72,"Buenos Aires, Argentina",Tue Oct 22 15:49:43 +0000 2019,"RT @RebecaGaeteS: ¿Así o más claro?
¡Adiós General, Adiós Sebastián!
#renunciapineira 
#RenunciaPiñera 

Funcionarias y funcionarios de la…",
1998,1186673480626003969,Tue Oct 22 15:59:39 +0000 2019,Rossanabessone,,Tue Oct 22 02:12:09 +0000 2019,"RT @fuenteslepe: Veo @iespecial y no Puedo creer q Santiago pavlovic se convirtió en el vocero de piñera. Sólo imágenes de saqueos, destroz…",
2025,1186673486233788417,Tue Oct 22 15:59:41 +0000 2019,kotaopazo,,Tue Oct 22 11:26:42 +0000 2019,RT @marga_ritAzul: Buenooos días #FelizMartes #ChileResiste 💪🏻 #RenunciaPiñera #renunciachadwic https://t.co/omZQjr8HHY,
2039,1186673488985284608,Tue Oct 22 15:59:41 +0000 2019,manolodr,"Santiago, Chile",Tue Oct 22 15:56:00 +0000 2019,RT @juanjoavar: Qué opina don @sebastianpinera? Usted no es un defensor de la democracia? Envió a las FFAA a defender a la ciudadanía o a a…,
2096,1186673500808994818,Tue Oct 22 15:59:44 +0000 2019,itsbeai,elqnosaltaespaco,Tue Oct 22 02:32:14 +0000 2019,RT @kenytacastrito: Encontré esta foto no sé dónde 😅 pero está buenísima #EstoPasaEnChileً #PiñeraDictador #renunciapiñera y de pasaita te…,
2108,1186673503149461505,Tue Oct 22 15:59:45 +0000 2019,mejiascastillo,,Mon Oct 21 18:38:56 +0000 2019,"RT @hopereqlia: Por qué esto no sale en la 📺?
@meganoticiascl #EstoPasaEnChile #pinerarenuncia https://t.co/KKfY1Y3Udw",
2117,1186673505036918784,Tue Oct 22 15:59:45 +0000 2019,FelipeDrilo83,,,"Eschen de una vez a piñera y sus voceros wn ohh, que rabia ver  a esas 2 ministras hablando puros discursos repetid… https://t.co/gmW0A3Txtt","Eschen de una vez a piñera y sus voceros wn ohh, que rabia ver  a esas 2 ministras hablando puros discursos repetidos, que minas mas nefastas, pongale el bozal echenlas, renuncien descaradasssss!!!! #QueSeVayanLosMilicos"
2119,1186673505149976576,Tue Oct 22 15:59:45 +0000 2019,youngvictoria16,Chile,Tue Oct 22 01:05:46 +0000 2019,"RT @mona_pesadilla: En Coquimbo los pacos incendiando un banco! 
#piñeradictador
#EstoPasaEnChileً 
#PueblosEnResistencia 
#RenunciaPiñera…",
2122,1186673505980571648,Tue Oct 22 15:59:45 +0000 2019,DanielaHope,,,El toque de queda continúa hoy en iquique? #iquique #PineraDictador #renunciapineira #RenunciaMoreira #renunciapiñera,
2129,1186673506815266816,Tue Oct 22 15:59:46 +0000 2019,_ziamel,,Tue Oct 22 03:53:07 +0000 2019,RT @twit_francis: La tele miente #piñeradictador https://t.co/7RyM4MAEqY,
2137,1186673509969338374,Tue Oct 22 15:59:46 +0000 2019,miautoesrojo,"Viña del Mar, Chile",Tue Oct 22 15:57:39 +0000 2019,"RT @arquijimjaime: No hay que parar! #EstoPasaEnChileً
#PineraEnGuerra #piñerarenuncia",
2151,1186673511949066240,Tue Oct 22 15:59:47 +0000 2019,gaojeda,"Concepción, Chile",,La dejo ahí... #renunciapiñera https://t.co/bBRG5dA2bS,
2158,1186673515447115777,Tue Oct 22 15:59:48 +0000 2019,rodolfo_david_,"chile , bicampeon de america ",,"NI YO CURAO HABLO TANTAS ESTUPIDEZ COMO @KarlaEnAccion
 Y CECILIA PEREZ 
#renunciapineira #EstoPasaEnChile… https://t.co/btn7AHTHBO","NI YO CURAO HABLO TANTAS ESTUPIDEZ COMO @KarlaEnAccion
 Y CECILIA PEREZ 
#renunciapineira #EstoPasaEnChile #QueSeVayanLosMilicos #ArribaSantiago"
2198,1186673523919675403,Tue Oct 22 15:59:50 +0000 2019,elchedelosgays,"Santiago, Chile",Tue Oct 22 11:25:31 +0000 2019,RT @javijavajavi: Mi hijo no almorzará nunca solo #renunciapineira #RenunciaPiñeraCuliao https://t.co/UjEDWsGKIQ,
2199,1186673524196478977,Tue Oct 22 15:59:50 +0000 2019,Pola_paz,"Victoria, Chile",Tue Oct 22 01:05:46 +0000 2019,"RT @mona_pesadilla: En Coquimbo los pacos incendiando un banco! 
#piñeradictador
#EstoPasaEnChileً 
#PueblosEnResistencia 
#RenunciaPiñera…",
2208,1186673525031092225,Tue Oct 22 15:59:50 +0000 2019,kurcobien,,,"plebiscito para que piñera abandone el poder, democracia REAL #QueSeVayanLosMilicos #PineraDictador #PiñeraRenuncia #RenunciaPiñera",
2251,1186673534199881728,Tue Oct 22 15:59:52 +0000 2019,lakathequeen,,,@KarlaEnAccion deja de dar pena! Que #renunciepiñera eso pedimos #renunciapiñera,
2265,1186673535999238147,Tue Oct 22 15:59:52 +0000 2019,pinceldeplumas,"Paine, Chile",Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2293,1186673541388931072,Tue Oct 22 15:59:54 +0000 2019,AndresHastings,Pawnee,Tue Oct 22 03:53:07 +0000 2019,RT @twit_francis: La tele miente #piñeradictador https://t.co/7RyM4MAEqY,
2294,1186673541581885440,Tue Oct 22 15:59:54 +0000 2019,CatralaOtaku,,Tue Oct 22 14:13:37 +0000 2019,"RT @unachagama: Por Diego Quiero, Francisco Jara y yo #LosDibujantesEstamosPresentes #piñeradictador #ChileDesperto #noestamosengerra https…",
2306,1186673544970887169,Tue Oct 22 15:59:55 +0000 2019,m_sreyes,,Tue Oct 22 04:00:08 +0000 2019,"RT @Asdfg4417: esto fue en Coronel, Concepción
De sus casas se los llevan
#piñeraDictador https://t.co/FvayVnObox",
2319,1186673546900193282,Tue Oct 22 15:59:55 +0000 2019,sooftjeongguk,Chile,Tue Oct 22 00:53:54 +0000 2019,RT @luna_lalin: Deberían tirar un proyecto de ley para que los bomberos tengan sueldo. Ellos si ayudan al país #EstoPasaEnChileً #piñeradic…,
2332,1186673549156765696,Tue Oct 22 15:59:56 +0000 2019,hptamara,,Mon Oct 21 22:45:26 +0000 2019,"RT @wjsnsana: que fuertes son sus palabras, todos lo habiamos leido pero nunca lo habiamos vivido y todo esto obra de @sebastianpinera QUE…",
2335,1186673549572005888,Tue Oct 22 15:59:56 +0000 2019,Miaunanda,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2349,1186673552554106880,Tue Oct 22 15:59:56 +0000 2019,mekandosky,Chile,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2367,1186673557948063745,Tue Oct 22 15:59:58 +0000 2019,Clau_Barrientos,"Villa Alemana, Chile",Tue Oct 22 14:43:27 +0000 2019,RT @AmandaCerecera: #VinadelMar | Concentración fuera del Hospital Gustavo Fricke 🙌🏻@sitiodelsuceso #renunciapiñera #FuerzaChile https://t.…,
2369,1186673558124191745,Tue Oct 22 15:59:58 +0000 2019,Nikol_Mee,,Tue Oct 22 02:32:14 +0000 2019,RT @kenytacastrito: Encontré esta foto no sé dónde 😅 pero está buenísima #EstoPasaEnChileً #PiñeraDictador #renunciapiñera y de pasaita te…,
2396,1186673564671467520,Tue Oct 22 15:59:59 +0000 2019,Nmms93,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2403,1186673565258530816,Tue Oct 22 15:59:59 +0000 2019,WANGBestFriend1,Chile,Tue Oct 22 15:44:24 +0000 2019,RT @AlboCacike: Desde #Mexico ... ya nadie te compra nada @sebastianpinera #PiñeraDictador https://t.co/q34Aa3Y9zT,
2428,1186673570358943749,Tue Oct 22 16:00:01 +0000 2019,LaliCGallardo,Chile,Tue Oct 22 00:53:54 +0000 2019,RT @luna_lalin: Deberían tirar un proyecto de ley para que los bomberos tengan sueldo. Ellos si ayudan al país #EstoPasaEnChileً #piñeradic…,
2482,1186673579624189952,Tue Oct 22 16:00:03 +0000 2019,InfiniteVisions,"Maipú, Santiago.",,¿El gobierno está dando pena? #EstoPasaEnChile #renunciapineira,
2490,1186673580886646785,Tue Oct 22 16:00:03 +0000 2019,Leo58883,,,"#FilmaPorLaVida
#ChileDesperto
#ChileEstaDespertando
@sebastianpinera y  criticas a #Venezuela vas a llamar a elecc… https://t.co/mD6WVUcFkD","#FilmaPorLaVida
#ChileDesperto
#ChileEstaDespertando
@sebastianpinera y  criticas a #Venezuela vas a llamar a elecciones  libres?, para ser congruente 

 https://t.co/Kqea6SvNu1"
2495,1186673580744101890,Tue Oct 22 16:00:03 +0000 2019,Medicenfenia,"Los Angeles, CA",,"Cacharon que la Rubilar se parece a la Botota? SIN OFENDER A LA BOTOTA, CLARO 💅😂😂😂
#renunciapineira #ChileDesperto… https://t.co/3ELhceInFz","Cacharon que la Rubilar se parece a la Botota? SIN OFENDER A LA BOTOTA, CLARO 💅😂😂😂
#renunciapineira #ChileDesperto #QueSeVayanLosMilicos https://t.co/GaJM9RwvbE"
2506,1186673584716038145,Tue Oct 22 16:00:04 +0000 2019,fernanvidala,"Concepcion, Chile",Tue Oct 22 00:01:30 +0000 2019,RT @heylobezno: #PiñeraDictador te vamos aser que hagas la renunciasión! 🔥 https://t.co/NWpfATlkk9,
2511,1186673585940844544,Tue Oct 22 16:00:04 +0000 2019,llanoshagrath,"Santiago, Chile",Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2519,1186673586561531905,Tue Oct 22 16:00:05 +0000 2019,cerselmps2,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2542,1186673590080552963,Tue Oct 22 16:00:05 +0000 2019,pia_cam,,Tue Oct 22 14:08:56 +0000 2019,"RT @azrubel: @CNNChile la udi cachando nada para variar
cavando su propia tumba
nada nuevo en estos UDIotas
#renunciapiñera",
2546,1186673591225671682,Tue Oct 22 16:00:06 +0000 2019,nana12057152,in the house. ,Tue Oct 22 04:53:38 +0000 2019,RT @Nico_belic: Hacen que se desnude una mujer en la comisaria de Quilpue #ChileDesperto #renunciapiñera @diego_ibanezc @Izquierda_Tuit htt…,
2549,1186673591519207427,Tue Oct 22 16:00:06 +0000 2019,Felipe_Antinao,,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
2560,1186673593477926918,Tue Oct 22 16:00:06 +0000 2019,geriicb,,Tue Oct 22 15:19:10 +0000 2019,RT @vivigather: #BOMBAZO difundir la doctrina del shock cabres ...vamos en el 4... Nadie le cree al #piñeradictador @CHVNoticias..pongan al…,
2596,1186673602554421250,Tue Oct 22 16:00:08 +0000 2019,valebbcita,"PUQ—Concepción, Chile",Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
2617,1186673606950031360,Tue Oct 22 16:00:09 +0000 2019,LS40D3T0N40,,,#EstoPasaEnChile. @sebastianpinera @senadorquintana @ifloresdiputado Una nueva constitución para Chile - ¡Firma la… https://t.co/xj6Xc1jqRV,#EstoPasaEnChile. @sebastianpinera @senadorquintana @ifloresdiputado Una nueva constitución para Chile - ¡Firma la petición! https://t.co/Gix5xM0oQd vía @ChangeorgLatino
2652,1186673613249961984,Tue Oct 22 16:00:11 +0000 2019,rojasmasso73,,Tue Oct 22 14:31:30 +0000 2019,RT @elguerrerox2: Todo Chile quiere un cambio @sebastianpinera todo el mundo quiere que #PiñeraRenuncia #ChileDesperto #ChileProtests ✊✊✊🇨🇱…,
2663,1186673615124738049,Tue Oct 22 16:00:11 +0000 2019,illimaiden,Capital (por el momento),,"Piñera y sus ministres dicen que escuchan a la ciudadanía. ¿Escucharon que la ciudadanía les está pidiendo la renuncia? 
#RenunciaPiñera",
2667,1186673615133167618,Tue Oct 22 16:00:11 +0000 2019,Seba_shh,"Santiago, Chile",Tue Oct 22 15:59:29 +0000 2019,"RT @_StilinskiGirl_: Si po, vamos a salir adelante y ojalá sin ustedes. Chao rubilar, chao gabinete, chao piñera
#EstoPasaEnChile",
2682,1186673617590992902,Tue Oct 22 16:00:12 +0000 2019,Sungdono1,,,A los Diputados les Preguntan algo y Responden con otra Pregunta 😂😂😅😅#EstoPasaEnChileً #pinerarenuncia… https://t.co/wRbYOaSnHy,A los Diputados les Preguntan algo y Responden con otra Pregunta 😂😂😅😅#EstoPasaEnChileً #pinerarenuncia #pineracobarde https://t.co/bSsCWHop1c
2688,1186673619780415488,Tue Oct 22 16:00:12 +0000 2019,Leo69901700,From everywhere,,"Favor RT
FASCISTAS MENTIROSOS
@albertoespina
@karlaenaccion
@ceciperez1
@sebastianpinera
#RenunciaPiñeraCuliao
""Per… https://t.co/JbSlJaraox","Favor RT
FASCISTAS MENTIROSOS
@albertoespina
@karlaenaccion
@ceciperez1
@sebastianpinera
#RenunciaPiñeraCuliao
""Peregrino de Chacarillas""
@andreschadwickp 
#ChadwickAsesino
#RenunciaChadwick
#CamiloCatrillanca"
2707,1186673624901718019,Tue Oct 22 16:00:14 +0000 2019,farrfran03,Chile,,Está tan la cagada en este país que después de 3 años volví a Twitter #renunciapiñera,
2734,1186673630027157505,Tue Oct 22 16:00:15 +0000 2019,rockbecker,"Arica, Chile",Tue Oct 22 11:36:55 +0000 2019,"RT @LosPROgresistas: L@s Progresistas no vamos a dialogar con el régimen de @sebastianpinera con fusiles sobre la mesa.

¡Militares fuera d…",
2746,1186673632879284224,Tue Oct 22 16:00:16 +0000 2019,theconflictiva,,Tue Oct 22 15:59:36 +0000 2019,"RT @Cacerolachilena: Chile despertó!!! Multitudinaria marcha a esta hora por Alameda. Fiera los milicos de las calles, renuncia Piñera, se…",
2747,1186673633323868160,Tue Oct 22 16:00:16 +0000 2019,YerkoObilinovic,"Concón, Chile.",,una vergüenza la vocería #piñeradictador #renunciapiñera,
2765,1186673637509730312,Tue Oct 22 16:00:17 +0000 2019,yxngbxkie,,Mon Oct 21 22:34:23 +0000 2019,"RT @Sra_Vante95: #EstoPasaEnChile 
@Carabdechile @Ejercito_Chile @sebastianpinera @GobiernodeChile  @meganoticiascl @24HorasTVN @CHVNoticia…",
2771,1186673639132925953,Tue Oct 22 16:00:17 +0000 2019,namegeorge,valdivia,Sun Oct 20 02:00:14 +0000 2019,"RT @CHC31: #toquedequeda 
A todos los sucios comunistas que atacan a @sebastianpinera les digo que si quieren que la gasolina y  los viajes…",
2824,1186673650658877440,Tue Oct 22 16:00:20 +0000 2019,uN_cLoWn_AbLe,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2826,1186673650746839040,Tue Oct 22 16:00:20 +0000 2019,Marirecamier,Ciudad de México,Tue Oct 22 15:51:33 +0000 2019,"RT @cesarmty: Hoy hay que leer a @Marirecamier que explica lo que está pasando en #Chile. 🇨🇱
#EstopasaenChile #CHILEDESPERTO #renunciapinei…",
2839,1186673653330694147,Tue Oct 22 16:00:20 +0000 2019,Alex_twistflip,Santiago,Tue Oct 22 15:56:58 +0000 2019,"RT @cvasquezca: #EstoPasaEnChile #QueSeVayanLosMilicos #renunciapineira 
Alguien sabe por qué el hastag se ve de esa forma? me llama mucho…",
2877,1186673664122601473,Tue Oct 22 16:00:23 +0000 2019,jzunigazuniga6,"Maipú, Chile",Tue Oct 22 10:15:36 +0000 2019,RT @vanesitadelsure: #EstoPasaEnChileً que no nos engañen #piñeradictador https://t.co/QawWYOcPzO,
2922,1186673671835795458,Tue Oct 22 16:00:25 +0000 2019,WANGBestFriend1,Chile,Tue Oct 22 15:14:52 +0000 2019,"RT @KekaixZadark: En marcha militares disparan contra bomberos 
#Piñerarenuncia #Piñeradictador https://t.co/GScobYWHOp",
2924,1186673671886245888,Tue Oct 22 16:00:25 +0000 2019,wladicastell,Nuestra Gran América,Mon Oct 21 22:57:35 +0000 2019,RT @123Mcbo: Comunicado de un venezolano de bien al Presidente de Chile @sebastianpinera #MaduroMuerteYDestruccion @GobiernodeChile @Ejerci…,
2944,1186673674734190592,Tue Oct 22 16:00:26 +0000 2019,4arrayanes,Fin de Mundo,Tue Oct 22 11:52:29 +0000 2019,"RT @macarenasaav: Súper buen video para q los desclasados entiendan lo q pasa en chile y se dejen d hablar weas 

#renunciapineira
#FelizMa…",
2945,1186673674650300417,Tue Oct 22 16:00:26 +0000 2019,taefuno, ↳ ʏᴍ ↳ ᴛᴋ             ,Mon Oct 21 23:56:00 +0000 2019,"RT @SandovalLecaros: Importante.
#piñeradictador https://t.co/DFkMgQ4ys5",
2955,1186673675837280256,Tue Oct 22 16:00:26 +0000 2019,criastorga,Chile,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
2957,1186673676260913158,Tue Oct 22 16:00:26 +0000 2019,ChristianCpoloq,,Tue Oct 22 01:46:45 +0000 2019,RT @danieljadue: Esto ya sobrepasó todo. Militares descontrolados disparando a los edificios de Av. Perú en Recoleta. @sebastianpinera debe…,
2958,1186673676411920384,Tue Oct 22 16:00:26 +0000 2019,ArieloMV2014,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
2963,1186673676797775874,Tue Oct 22 16:00:26 +0000 2019,mancilla_julian,Puerto Natales,Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
2968,1186673677238259713,Tue Oct 22 16:00:26 +0000 2019,ma_garciap,"Vitacura, Chile",Tue Oct 22 15:53:18 +0000 2019,"RT @ma_garciap: Pregunta Seria:
En los días mas complejos de #Chile, ha escuchado Ud. a Algún ExPresidente renunciando a su #SueldoVitalici…",
2994,1186673681398935552,Tue Oct 22 16:00:27 +0000 2019,SebaBocaz,"Valparaíso, Chile",,"Insufrible la verborrea de @ceciperez1 nada nuevo, solo flores para @sebastianpinera... debe estar aprovechando que… https://t.co/1Qa49U5ynl","Insufrible la verborrea de @ceciperez1 nada nuevo, solo flores para @sebastianpinera... debe estar aprovechando que están baratas #ChileSeCansó #PiñeraRenuncia"
3037,1186673689716252672,Tue Oct 22 16:00:29 +0000 2019,milatomlinsun,princess park,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
3053,1186673693583380486,Tue Oct 22 16:00:30 +0000 2019,chimtenshii,"Osorno, Chile 💜",Tue Oct 22 11:55:15 +0000 2019,"RT @AnitaZenOk: BASTA PIÑERA, BASTA! RT 🇨🇱

La guerra de @sebastianpinera frente a la Escuela Militar en Las Condes.
Esto no se detiene, mi…",
3078,1186673698603974667,Tue Oct 22 16:00:31 +0000 2019,Fele_IM,,Tue Oct 22 03:53:07 +0000 2019,RT @twit_francis: La tele miente #piñeradictador https://t.co/7RyM4MAEqY,
3082,1186673700038500354,Tue Oct 22 16:00:32 +0000 2019,Vic_tOr_V,"Curicó, Chile",,Que manera de hablar weas el parcito Cecilia Pérez y Karla Rubilar #ChileEnMarcha #PineraDictador #estopasaenChile #piñerarenuncia,
3094,1186673702974439428,Tue Oct 22 16:00:32 +0000 2019,arteruptura,,,¿Quién puede justificar este tipo de accionar? Presidente @sebastianpinera basta!!! #NoEstamosEnGuerra están destru… https://t.co/X2GexfpANM,"¿Quién puede justificar este tipo de accionar? Presidente @sebastianpinera basta!!! #NoEstamosEnGuerra están destruyendo la democracia, violando los protocolos, abusando y maltratando a la gente ¡¿Por qué este trato?!"
